danceability,energy,key,mode,speechiness,instrumentalness,liveness,tempo,loudness,acousticness,valence,duration_ms,Is_Popular,track_genre
0.56,0.595,9,1,0.0274,6.47e-05,0.132,104.011,-4.53,0.199,0.144,267960,1,rock
0.788,0.844,2,1,0.0334,0.000678,0.0723,113.324,-3.131,0.25,0.382,251240,1,dance
0.366,0.94,1,0,0.0696,9.42e-05,0.188,130.198,-5.119,0.000769,0.369,255626,1,alt-rock
0.465,0.919,4,1,0.0408,2.07e-05,0.262,135.997,-4.025,1.83e-05,0.537,235293,1,alt-rock
0.56,0.825,11,1,0.0379,0.0,0.161,94.931,-3.862,0.323,0.268,237493,1,piano
0.689,0.694,6,0,0.027,0.0,0.148,99.039,-5.83,0.257,0.482,213306,1,dance
0.916,0.72,0,1,0.1,0.00016,0.0958,103.312,-8.548,0.36,0.76,237000,1,reggae
0.307,0.433,1,1,0.029,9.08e-05,0.332,160.9,-10.057,0.388,0.224,266960,1,hard-rock
0.488,0.862,0,1,0.0476,0.0,0.359,104.56,-7.595,0.0204,0.706,257826,1,punk-rock
0.645,0.792,4,0,0.036,0.0121,0.119,90.565,-7.34,0.0562,0.666,232453,1,alt-rock
0.433,0.959,9,1,0.0431,0.0,0.028,172.984,-4.04,0.000917,0.365,269373,1,alt-rock
0.553,0.362,4,0,0.0263,6.01e-06,0.075,142.352,-11.218,0.0458,0.158,388266,1,hard-rock
0.515,0.43,7,1,0.0372,0.000133,0.129,91.844,-9.935,0.0097,0.104,238640,1,alt-rock
0.612,0.807,10,1,0.0336,0.0177,0.101,124.053,-2.81,0.0495,0.398,240400,1,alt-rock
0.505,0.71,3,1,0.0321,0.00025,0.269,89.938,-3.015,0.19,0.428,177506,1,rock
0.398,0.927,9,1,0.0567,0.000177,0.0575,77.106,-4.212,6.2e-05,0.311,260026,1,grunge
0.37,0.866,6,0,0.0384,0.0,0.137,162.086,-3.879,0.0868,0.427,316693,1,hard-rock
0.471,0.924,8,1,0.0586,0.0,0.313,154.961,-3.906,0.00301,0.725,177280,1,alt-rock
0.522,0.914,7,1,0.0379,0.847,0.24,137.939,-8.285,0.000164,0.0364,184760,1,alternative
0.577,0.828,6,0,0.0298,0.0114,0.0581,123.257,-8.691,0.00213,0.604,331266,1,hard-rock
0.62,0.573,0,1,0.0423,0.0,0.0607,81.548,-11.893,0.271,0.897,231333,1,disco
0.614,0.568,7,0,0.0276,0.0,0.0997,107.849,-5.477,0.00797,0.516,293960,1,alt-rock
0.504,0.785,8,1,0.104,0.0,0.239,173.968,-4.802,0.0738,0.502,210840,1,dance
0.431,0.723,8,1,0.0568,0.0,0.374,130.141,-5.887,0.145,0.19,267360,1,disco
0.692,0.651,9,1,0.0324,0.00241,0.105,97.923,-8.267,0.292,0.706,254560,1,funk
0.491,0.583,7,1,0.0376,0.0,0.406,150.566,-10.964,0.185,0.908,183306,1,folk
0.15,0.859,4,0,0.0595,0.194,0.387,170.527,-2.827,0.00201,0.354,228146,1,metal
0.82,0.452,1,1,0.0348,0.00294,0.0714,117.401,-9.796,0.543,0.74,253920,1,rock
0.531,0.909,11,1,0.034,0.0,0.231,97.546,-4.236,0.0175,0.814,178000,1,punk
0.754,0.759,9,1,0.302,0.000108,0.101,126.366,-5.218,0.153,0.435,214666,1,hard-rock
0.217,0.905,2,1,0.0752,0.00011,0.222,96.95,-4.103,0.000289,0.236,311106,1,emo
0.554,0.978,4,1,0.131,0.0,0.0731,135.095,-3.554,0.111,0.594,162600,1,alternative
0.291,0.974,6,0,0.171,5.44e-06,0.886,134.724,-2.997,0.0177,0.348,278600,1,alternative
0.448,0.665,9,1,0.026,2.55e-05,0.0828,172.004,-4.203,0.06,0.304,237146,1,piano
0.602,0.923,5,1,0.044,0.0,0.0561,136.01,-3.763,0.0098,0.765,216013,1,emo
0.687,0.677,2,1,0.0508,0.000137,0.0564,75.052,-4.172,0.000643,0.545,199773,1,metal
0.445,0.541,7,1,0.0736,0.0,0.109,76.289,-7.36,0.359,0.217,252733,1,folk
0.529,0.127,11,1,0.0274,0.000109,0.237,63.05,-16.066,0.611,0.578,203573,1,folk
0.464,0.701,6,0,0.0411,0.309,0.335,83.996,-5.693,0.00892,0.356,251186,1,alt-rock
0.584,0.367,6,0,0.0328,1.38e-05,0.0818,120.175,-9.638,0.55,0.588,176293,1,folk
0.664,0.705,1,0,0.0382,0.0,0.118,122.016,-4.972,0.0654,0.477,257266,1,piano
0.454,0.913,9,1,0.107,0.000271,0.248,137.688,-4.008,0.408,0.521,293183,1,hard-rock
0.365,0.763,11,0,0.0591,0.000457,0.0865,148.366,-9.45,0.00726,0.342,204866,1,hard-rock
0.548,0.532,5,1,0.0323,0.000263,0.217,85.03,-7.596,0.186,0.405,272394,1,garage
0.638,0.656,5,1,0.0357,0.0,0.146,104.036,-5.886,0.188,0.225,262466,1,british
0.656,0.291,2,1,0.0293,0.0,0.114,103.971,-10.572,0.872,0.298,232533,1,rock
0.475,0.322,7,1,0.0283,0.00056,0.11,93.503,-10.687,0.367,0.387,206266,1,hard-rock
0.589,0.89,4,0,0.0603,0.00082,0.201,90.598,-3.719,0.000481,0.692,199906,1,alt-rock
0.472,0.671,4,1,0.029,0.0,0.159,82.952,-4.649,0.0129,0.0681,232800,1,alt-rock
0.532,0.783,2,1,0.0523,0.0012,0.161,124.08,-5.697,0.0038,0.643,247426,1,dance
0.72,0.791,1,1,0.124,0.0,0.157,102.071,-4.689,0.0384,0.756,175426,1,rock
0.418,0.452,1,1,0.0356,0.00026,0.0959,175.088,-13.099,0.638,0.168,218733,1,hard-rock
0.611,0.95,8,1,0.0518,1.59e-06,0.0543,132.078,-3.509,0.00141,0.607,193893,1,grunge
0.446,0.764,10,1,0.033,0.0,0.099,172.094,-5.042,0.00135,0.543,223840,1,alt-rock
0.495,0.856,0,0,0.0311,0.0,0.103,158.024,-5.123,0.000219,0.609,154666,1,alternative
0.487,0.382,7,1,0.0309,4.74e-06,0.411,116.557,-10.889,0.0422,0.714,261279,1,rock-n-roll
0.653,0.73,5,1,0.043,1.03e-05,0.0754,108.705,-10.613,0.0114,0.894,220400,1,hard-rock
0.422,0.264,8,1,0.0322,0.0,0.132,119.93,-7.064,0.922,0.331,269560,1,soul
0.545,0.78,7,0,0.0436,4.64e-05,0.0828,125.014,-4.867,0.0309,0.458,255093,1,edm
0.817,0.599,0,0,0.0328,0.000311,0.0873,108.873,-9.249,0.132,0.548,245640,1,rock
0.823,0.731,3,1,0.307,0.0,0.306,90.302,-4.273,0.42,0.876,195693,1,comedy
0.579,0.558,2,1,0.0895,1.26e-06,0.212,179.949,-6.986,0.0202,0.506,207356,1,garage
0.464,0.417,0,0,0.0256,0.022,0.0974,67.528,-9.345,0.136,0.479,183956,1,garage
0.665,0.542,11,0,0.033,0.00291,0.342,97.975,-8.323,0.123,0.587,257563,1,garage
0.579,0.928,0,1,0.0411,0.0,0.18,95.594,-4.344,0.000715,0.882,171533,1,punk-rock
0.542,0.795,4,0,0.0368,0.019,0.0851,92.234,-3.63,0.00506,0.431,227160,1,indie
0.708,0.843,7,1,0.314,0.0,0.799,148.14,-2.66,0.397,0.625,363521,1,hip-hop
0.445,0.537,4,0,0.04,1.65e-05,0.0944,122.769,-8.532,0.695,0.131,244360,1,chill
0.174,0.742,8,1,0.0485,0.281,0.198,163.378,-5.93,0.00181,0.36,223746,1,indie-pop
0.484,0.731,1,1,0.0379,0.0,0.151,101.654,-6.694,0.431,0.51,204280,1,folk
0.6,0.663,3,1,0.0477,0.0,0.119,121.07,-5.802,0.225,0.286,245493,1,pop
0.688,0.519,5,1,0.0283,0.0,0.1,116.714,-4.285,0.064,0.318,255333,1,soul
0.545,0.932,7,0,0.0399,0.0,0.127,92.956,-2.189,0.000665,0.464,192000,1,punk-rock
0.501,0.765,6,0,0.0281,0.49,0.184,91.771,-7.063,0.00294,0.46,190845,1,edm
0.644,0.939,11,0,0.0456,0.0,0.233,106.031,-3.486,0.157,0.861,208106,1,grunge
0.636,0.676,2,1,0.0263,0.0,0.0831,113.98,-3.442,0.0807,0.273,208760,1,blues
0.529,0.843,6,0,0.0616,0.000827,0.0608,117.662,-6.908,0.0628,0.188,310333,1,hard-rock
0.502,0.89,4,1,0.0364,0.0117,0.217,133.52,-5.175,0.000147,0.259,292880,1,hard-rock
0.568,0.981,2,1,0.0887,0.00275,0.0243,135.146,-3.889,0.00269,0.307,284120,1,alternative
0.884,0.581,11,1,0.0378,0.000206,0.0759,114.016,-8.813,0.427,0.728,313684,1,german
0.572,0.214,7,1,0.0293,0.129,0.125,95.542,-15.625,0.649,0.485,225026,1,blues
0.645,0.598,1,0,0.0335,3.53e-06,0.0721,105.929,-13.18,0.221,0.913,227266,1,blues
0.64,0.957,8,1,0.0741,0.0,0.0789,134.992,-2.336,0.0431,0.692,178013,1,alt-rock
0.701,0.944,4,1,0.0455,0.0,0.601,128.993,-2.986,0.0755,0.792,197706,1,folk
0.717,0.455,5,1,0.0276,0.0,0.11,127.812,-8.303,0.0846,0.389,200733,1,folk
0.554,0.315,3,1,0.0298,5.53e-06,0.101,128.157,-11.028,0.828,0.325,241786,1,piano
0.719,0.671,8,1,0.0336,8.21e-06,0.12,130.027,-6.279,0.0372,0.786,237626,1,indie-pop
0.399,0.787,1,1,0.0499,6.07e-05,0.0685,117.089,-2.88,0.0197,0.572,216120,1,dance
0.773,0.758,1,1,0.0381,0.0,0.305,144.033,-4.993,0.0422,0.925,224840,1,reggae
0.596,0.856,4,0,0.0346,0.0178,0.141,127.949,-3.556,0.0211,0.743,222533,1,electro
0.5,0.501,0,0,0.0376,0.0,0.26,144.438,-8.284,0.462,0.623,153800,1,synth-pop
0.719,0.922,11,1,0.0338,0.000163,0.0867,133.113,-6.091,0.523,0.964,260893,1,swedish
0.543,0.87,9,1,0.0428,0.000939,0.792,100.804,-6.514,0.358,0.754,230400,1,swedish
0.506,0.886,11,1,0.0655,0.0,0.0734,143.935,-3.225,0.0916,0.595,226866,1,country
0.608,0.756,7,0,0.176,0.0,0.187,176.086,-2.675,0.0784,0.55,245506,1,soul
0.482,0.706,9,1,0.0607,0.00106,0.105,92.513,-5.762,0.135,0.144,224920,1,soul
0.644,0.549,1,0,0.0285,8.85e-06,0.134,90.04,-5.415,0.0209,0.167,253813,1,soul
0.566,0.885,8,1,0.0818,9.97e-05,0.334,90.99,-4.528,0.0958,0.304,232893,1,british
0.614,0.379,4,1,0.0476,0.000464,0.0986,107.989,-10.48,0.607,0.201,258986,1,pop
0.578,0.866,1,1,0.0619,0.0,0.257,128.038,-3.804,0.00701,0.619,199080,1,alt-rock
0.697,0.832,9,1,0.0298,0.00131,0.269,125.926,-7.264,0.168,0.979,215093,1,disco
0.49,0.885,3,1,0.0396,0.0,0.0741,166.996,-4.121,0.00218,0.64,245466,1,rock
0.628,0.593,8,1,0.0323,1.65e-06,0.096,125.026,-5.036,0.093,0.104,197266,1,dance
0.47,0.859,2,1,0.0537,0.00691,0.142,124.01,-3.663,0.000362,0.17,317706,1,metal
0.393,0.858,4,0,0.0729,0.0,0.102,176.042,-2.868,0.00359,0.56,228360,1,emo
0.536,0.768,10,0,0.0347,0.0,0.114,77.217,-5.948,0.00433,0.545,228133,1,pop
0.365,0.851,4,0,0.0645,0.003,0.237,78.086,-6.238,0.0964,0.309,171040,1,rock
0.527,0.835,6,1,0.0433,0.0,0.249,125.983,-5.298,0.0166,0.654,176658,1,dance
0.76,0.703,5,1,0.054,0.0,0.0913,95.997,-5.412,0.103,0.57,231826,1,pop
0.553,0.664,8,1,0.0741,0.0056,0.106,140.06,-7.417,0.0709,0.467,220440,1,pop
0.672,0.52,8,1,0.0353,0.0,0.115,120.001,-7.747,0.859,0.37,226600,1,pop
0.445,0.543,0,1,0.0272,0.0137,0.202,99.963,-8.196,0.000825,0.102,278640,1,indie-pop
0.535,0.448,2,1,0.0279,1.94e-05,0.115,101.986,-9.167,0.00262,0.32,149680,1,indie-pop
0.653,0.964,9,0,0.0582,0.00512,0.144,126.928,-4.261,0.00316,0.87,209266,1,grunge
0.564,0.714,7,1,0.129,0.0,0.155,175.924,-4.987,0.0549,0.33,204013,1,rock
0.69,0.521,10,0,0.339,0.0,0.0534,100.028,-8.492,0.324,0.494,292799,1,hip-hop
0.5,0.292,0,1,0.0323,0.0,0.188,145.879,-8.554,0.746,0.37,185200,1,pop
0.518,0.655,8,1,0.0826,0.0,0.271,156.992,-6.255,0.381,0.29,199681,1,electro
0.489,0.597,5,0,0.0292,0.0,0.105,95.012,-6.633,0.27,0.324,253520,1,dance
0.435,0.104,6,0,0.0445,0.33,0.119,120.484,-22.39,0.973,0.162,279316,1,singer-songwriter
0.422,0.302,11,1,0.0372,7.83e-05,0.104,114.089,-9.214,0.629,0.123,248826,1,pop
0.635,0.841,5,1,0.0422,0.0,0.0622,109.021,-5.379,0.0134,0.424,220734,1,dance
0.746,0.754,1,1,0.0676,0.0,0.0486,149.882,-6.684,0.0152,0.746,206880,1,dance
0.544,0.369,2,1,0.038,0.279,0.639,87.01,-9.514,0.969,0.102,208211,1,folk
0.64,0.455,0,1,0.0247,0.0,0.0694,89.948,-5.942,0.0743,0.333,217773,1,dance
0.382,0.589,9,0,0.0267,0.0,0.122,140.059,-7.315,0.0465,0.335,243360,1,rock
0.339,0.208,0,1,0.0308,0.000519,0.18,98.54,-16.725,0.396,0.288,218013,1,r-n-b
0.516,0.755,5,1,0.0383,0.00103,0.107,140.099,-3.724,0.0633,0.165,262173,1,indie
0.4,0.479,8,0,0.0308,2.14e-06,0.115,166.159,-7.989,0.0529,0.213,229173,1,folk
0.527,0.922,9,0,0.0728,0.000162,0.422,95.975,-2.666,0.00475,0.49,181680,1,indie
0.559,0.871,5,0,0.0397,0.00545,0.096,104.97,-5.338,7.53e-06,0.572,213920,1,indie-pop
0.392,0.37,9,1,0.0298,0.0096,0.0821,48.718,-10.888,0.205,0.512,293293,1,country
0.345,0.941,9,1,0.0466,0.633,0.0511,179.626,-9.918,3.84e-05,0.407,147062,1,indie-pop
0.509,0.542,3,0,0.442,0.00639,0.23,97.767,-8.027,0.019,0.151,78680,1,emo
0.694,0.712,7,0,0.046,0.0,0.211,98.023,-3.923,0.132,0.799,201122,1,dance
0.583,0.61,5,0,0.0382,0.000105,0.14,114.06,-5.639,0.00425,0.336,214739,1,dance
0.606,0.799,9,1,0.0261,0.0,0.15,103.014,-4.452,0.0128,0.638,232906,1,indie
0.73,0.703,0,0,0.0369,0.0,0.0657,138.113,-5.672,0.109,0.595,192120,1,pop
0.588,0.521,10,1,0.0329,0.149,0.123,85.012,-9.461,0.0678,0.337,260173,1,alt-rock
0.245,0.64,2,0,0.0608,8.11e-06,0.0766,135.739,-7.426,0.131,0.105,255133,1,alt-rock
0.609,0.378,4,1,0.438,0.0,0.28,100.418,-9.828,0.835,0.515,233720,1,pop
0.687,0.617,4,1,0.0287,1.27e-05,0.0898,121.079,-5.213,0.0941,0.665,252306,1,alt-rock
0.538,0.471,4,0,0.0955,0.0185,0.116,93.07,-9.84,0.0946,0.307,142000,1,emo
0.491,0.693,0,0,0.0377,6.92e-06,0.325,90.027,-6.487,0.211,0.412,258266,1,pop
0.468,0.627,6,1,0.0476,7.97e-06,0.11,179.642,-5.085,0.0281,0.159,212106,1,electro
0.468,0.779,9,1,0.0779,0.000373,0.101,173.799,-4.839,0.112,0.26,217746,1,dance
0.711,0.292,4,0,0.037,0.0,0.131,103.951,-15.523,0.313,0.194,296800,1,folk
0.457,0.407,9,1,0.0308,0.884,0.126,117.053,-11.475,0.805,0.126,257533,1,ambient
0.584,0.7,11,1,0.0456,0.0,0.0939,124.944,-4.275,0.117,0.438,202746,1,dance
0.664,0.573,5,1,0.0277,0.000363,0.0857,76.023,-6.519,0.613,0.566,160097,1,folk
0.575,0.648,10,1,0.0358,0.0,0.115,75.977,-4.891,0.583,0.466,160239,1,indie
0.623,0.734,9,1,0.107,1.9e-06,0.145,107.853,-5.95,0.0162,0.372,244453,1,dance
0.398,0.493,9,1,0.0303,0.000157,0.106,82.048,-9.561,0.00347,0.412,170240,1,indie-pop
0.444,0.819,10,0,0.341,0.0,0.107,82.695,-4.078,0.106,0.747,187973,1,dance
0.432,0.652,8,1,0.0285,0.0,0.258,190.028,-4.969,0.262,0.507,249586,1,indie-pop
0.576,0.307,11,0,0.0428,0.000355,0.0792,67.513,-12.732,0.807,0.157,189613,1,electro
0.755,0.695,9,1,0.26,0.0,0.107,128.063,-5.963,0.0179,0.493,101851,1,emo
0.555,0.662,11,0,0.0827,0.0,0.111,148.128,-4.952,0.125,0.356,208733,1,dance
0.602,0.707,9,1,0.302,0.0,0.165,75.087,-4.097,0.393,0.554,200186,1,soul
0.682,0.9,9,1,0.0874,0.063,0.0685,100.721,-5.028,0.0884,0.937,179499,1,garage
0.575,0.386,9,0,0.037,0.000289,0.229,116.408,-9.584,0.785,0.466,249191,1,soul
0.501,0.0958,0,1,0.0433,0.0,0.298,108.741,-15.605,0.77,0.204,248807,1,soul
0.457,0.551,5,0,0.167,1.15e-06,0.113,89.87,-9.36,0.427,0.428,307151,1,soul
0.581,0.21,8,1,0.0321,0.0,0.369,80.099,-10.426,0.768,0.452,249667,1,soul
0.723,0.504,8,1,0.0392,7.4e-05,0.087,133.975,-5.572,0.388,0.551,218893,1,electro
0.765,0.327,6,1,0.277,0.0479,0.0787,74.931,-8.029,0.571,0.292,129599,1,indie-pop
0.546,0.465,5,1,0.0287,0.00259,0.321,73.369,-8.167,0.153,0.415,177493,1,garage
0.818,0.913,4,0,0.0426,3.69e-05,0.161,119.986,-3.06,0.093,0.536,219159,1,electro
0.482,0.849,2,1,0.0452,7.74e-06,0.0414,124.631,-9.198,0.641,0.937,155226,1,british
0.467,0.757,3,1,0.033,0.908,0.0876,82.282,-5.093,0.0807,0.433,155933,1,garage
0.677,0.401,9,1,0.0308,0.0,0.116,111.825,-8.467,0.712,0.195,232852,1,dance
0.566,0.855,7,1,0.211,0.000157,0.181,172.966,-4.016,0.0372,0.517,247840,1,dance
0.454,0.4,3,1,0.0265,0.846,0.137,93.719,-10.261,0.139,0.327,320030,1,ambient
0.625,0.659,0,1,0.0337,0.0,0.17,113.551,-5.669,0.12,0.594,198960,1,indie-pop
0.67,0.905,1,1,0.129,0.000227,0.349,104.965,-6.855,0.669,0.563,167864,1,indie-pop
0.825,0.652,1,0,0.0802,0.0,0.0931,95.977,-3.183,0.581,0.931,233712,1,pop
0.526,0.877,3,0,0.033,0.0108,0.223,145.568,-4.369,0.172,0.436,255067,1,indie-pop
0.599,0.448,8,1,0.0232,0.0,0.106,95.05,-6.312,0.163,0.168,263400,1,pop
0.309,0.883,9,1,0.0808,0.00111,0.0849,159.488,-3.825,0.0673,0.312,195120,1,indie
0.811,0.266,7,1,0.0406,1.05e-06,0.0962,130.044,-12.478,0.56,0.211,226073,1,indie-pop
0.576,0.759,3,1,0.0599,0.0,0.121,99.969,-8.165,0.12,0.501,179955,1,indie-pop
0.776,0.78,10,0,0.128,0.0,0.081,124.949,-4.374,0.0622,0.666,204346,1,rock
0.618,0.443,2,1,0.0526,0.0,0.0829,119.949,-9.681,0.469,0.167,198853,1,acoustic
0.833,0.434,2,1,0.431,0.0219,0.165,150.062,-8.795,0.0102,0.281,204600,1,hip-hop
0.762,0.7,9,0,0.0694,1.56e-05,0.153,116.073,-6.021,0.00261,0.608,209320,1,dance
0.606,0.62,0,1,0.0298,0.0916,0.167,88.984,-5.005,0.0301,0.543,231600,1,electro
0.776,0.503,0,0,0.237,0.0,0.112,110.134,-5.732,0.874,0.473,210285,1,soul
0.405,0.479,5,1,0.0301,0.795,0.0974,75.37,-9.396,0.0527,0.131,215150,1,ambient
0.37,0.467,5,1,0.0273,0.572,0.109,94.485,-9.013,0.0205,0.182,290616,1,ambient
0.45,0.511,6,1,0.0276,0.766,0.139,96.563,-9.073,0.353,0.115,292110,1,ambient
0.614,0.318,7,1,0.0478,0.00239,0.0795,119.959,-12.695,0.896,0.112,180933,1,electro
0.776,0.626,6,1,0.0396,0.899,0.086,122.072,-12.561,0.622,0.866,194733,1,indie-pop
0.908,0.621,1,0,0.102,5.39e-05,0.0958,150.011,-6.638,0.000282,0.421,177000,1,hip-hop
0.609,0.692,1,1,0.0259,0.0,0.0864,116.959,-2.958,0.0157,0.454,233720,1,pop
0.605,0.822,0,1,0.0438,0.134,0.147,167.997,-4.833,0.00671,0.288,187146,1,rock
0.836,0.544,7,1,0.0943,0.0,0.0824,97.028,-5.975,0.0403,0.51,217946,1,dance
0.695,0.818,5,0,0.0334,4.87e-06,0.0219,119.965,-5.379,0.00647,0.916,182693,1,emo
0.775,0.613,3,0,0.0542,2.33e-05,0.134,100.066,-4.586,0.109,0.797,208786,1,dance
0.671,0.673,11,0,0.0444,5.29e-05,0.304,121.963,-6.941,0.148,0.494,237720,1,pop
0.626,0.423,1,1,0.0513,0.0,0.18,95.162,-6.035,0.128,0.571,101789,1,dance
0.672,0.655,10,0,0.0311,0.0,0.117,134.945,-5.021,0.0362,0.556,201240,1,rock
0.705,0.712,6,1,0.0385,0.000855,0.1,97.512,-6.156,0.0102,0.62,299960,1,alt-rock
0.746,0.251,11,0,0.259,0.00203,0.106,139.999,-16.169,0.782,0.18,120026,1,emo
0.498,0.81,7,1,0.0263,0.00717,0.0635,79.935,-4.065,0.00392,0.594,189160,1,indie
0.763,0.628,11,1,0.05,0.0,0.114,140.958,-5.85,0.0531,0.193,190557,1,house
0.752,0.505,9,1,0.253,2.55e-06,0.104,91.97,-7.621,0.535,0.419,197436,1,dance
0.52,0.903,2,1,0.042,0.0,0.254,74.988,-5.497,0.00517,0.652,219801,1,indie-pop
0.519,0.625,10,1,0.0482,0.0,0.121,120.103,-5.909,0.349,0.21,203186,1,rock
0.448,0.825,4,0,0.0621,0.0,0.108,144.17,-5.307,0.00353,0.226,216826,1,metal
0.817,0.551,7,0,0.133,0.000151,0.101,109.966,-9.33,0.865,0.142,123884,1,indie-pop
0.651,0.546,1,1,0.0357,0.0437,0.0842,107.021,-9.021,0.774,0.623,229760,1,indie-pop
0.534,0.583,2,1,0.0288,0.0,0.421,106.0,-8.672,0.0262,0.145,231546,1,emo
0.872,0.391,0,0,0.242,4.13e-06,0.297,134.021,-9.144,0.469,0.437,119133,1,emo
0.735,0.197,3,0,0.537,0.000276,0.296,147.899,-13.378,0.768,0.383,129720,1,emo
0.494,0.632,5,1,0.0342,0.0,0.0869,147.873,-6.89,0.682,0.0797,274693,1,alt-rock
0.551,0.881,7,0,0.0542,0.0791,0.152,88.036,-6.099,0.186,0.387,153000,1,alt-rock
0.71,0.789,4,1,0.0722,2.77e-06,0.451,142.929,-3.874,0.0161,0.717,131064,1,dance
0.197,0.247,3,1,0.0306,0.0163,0.111,75.787,-8.542,0.934,0.407,185176,1,indie
0.51,0.882,8,0,0.159,0.00206,0.0764,154.029,-5.659,0.00158,0.653,216720,1,alt-rock
0.377,0.558,4,1,0.0299,0.000342,0.125,149.971,-9.076,0.0789,0.267,214800,1,indie-pop
0.739,0.522,7,0,0.151,0.00124,0.233,138.263,-12.304,0.821,0.619,146390,1,indie-pop
0.277,0.394,8,1,0.0336,0.0,0.0952,86.777,-8.903,0.423,0.227,207786,1,show-tunes
0.673,0.735,5,1,0.0457,0.0,0.242,115.744,-4.733,0.286,0.754,201287,1,folk
0.921,0.537,9,0,0.0804,0.00404,0.102,128.009,-5.723,0.556,0.711,135090,1,emo
0.697,0.401,7,1,0.0543,0.0109,0.316,108.996,-10.216,0.43,0.478,185223,1,indie
0.575,0.568,9,0,0.03,0.000417,0.286,93.986,-5.509,0.0484,0.37,206280,1,alt-rock
0.648,0.594,11,0,0.0293,0.0462,0.116,113.983,-7.027,0.114,0.544,244013,1,alt-rock
0.592,0.457,9,0,0.0603,0.000331,0.146,146.04,-6.081,0.661,0.225,110886,1,emo
0.697,0.683,1,0,0.117,0.0,0.137,96.133,-2.881,0.0372,0.603,186986,1,dance
0.551,0.561,9,0,0.0559,0.367,0.369,103.118,-10.408,0.509,0.207,222576,1,soul
0.614,0.68,6,1,0.0289,1.84e-06,0.115,149.959,-4.58,0.369,0.707,234346,1,country
0.791,0.267,5,1,0.0415,0.534,0.102,165.99,-11.997,0.674,0.544,215110,1,indie-pop
0.414,0.416,11,0,0.0251,0.179,0.131,159.91,-8.024,0.1,0.196,186267,1,emo
0.596,0.854,7,0,0.463,0.0,0.124,120.274,-5.114,0.0169,0.152,203417,1,dance
0.845,0.398,5,1,0.268,0.00713,0.159,109.996,-15.781,0.872,0.482,122221,1,chill
0.461,0.593,1,1,0.0356,0.0,0.307,134.17,-4.954,0.17,0.175,228373,1,pop
0.699,0.668,5,0,0.0336,3.2e-06,0.362,144.105,-4.272,0.154,0.314,148229,1,dance
0.487,0.789,8,1,0.044,4.05e-06,0.189,150.007,-3.69,0.00947,0.0564,270714,1,house
0.767,0.593,4,1,0.0413,4.5e-06,0.0878,130.007,-5.901,0.0324,0.579,171692,1,soul
0.551,0.402,11,1,0.0262,0.0,0.0928,103.313,-7.431,0.676,0.382,193200,1,country
0.497,0.638,1,1,0.0274,0.0,0.385,172.01,-5.31,0.0467,0.77,137141,1,indie-pop
0.398,0.717,0,1,0.0398,0.0,0.085,117.296,-5.253,0.07,0.487,193429,1,indie-pop
0.613,0.822,9,1,0.026,0.506,0.429,105.997,-4.087,0.0092,0.567,128198,1,indie-pop
0.652,0.557,1,0,0.0318,0.0,0.124,150.073,-5.714,0.74,0.483,169353,1,electro
0.392,0.429,5,0,0.0462,0.015,0.217,72.104,-10.279,0.527,0.105,57370,1,indie-pop
0.704,0.611,2,1,0.0409,0.0,0.0812,100.0,-6.112,0.217,0.22,189466,1,rock
0.656,0.577,10,0,0.0802,0.0,0.296,173.094,-5.566,0.698,0.861,181522,1,electro
0.785,0.554,0,1,0.0409,3.4e-06,0.116,128.047,-6.571,0.283,0.144,150043,1,house
0.712,0.481,4,0,0.0487,0.0,0.241,140.0,-5.415,0.173,0.062,196138,1,house
0.834,0.73,8,1,0.222,0.0,0.124,155.008,-3.714,0.00513,0.446,312820,1,hip-hop
0.72,0.706,1,1,0.0473,0.0,0.166,133.002,-4.719,0.0684,0.62,187436,1,dance
0.528,0.797,4,1,0.0485,0.011,0.14,143.785,-7.487,0.000391,0.751,136562,1,indie-pop
0.44,0.04,3,1,0.0322,0.465,0.111,135.965,-16.887,0.981,0.249,193749,1,british
0.752,0.488,6,1,0.0705,9.11e-06,0.0936,136.041,-7.05,0.297,0.533,201660,1,dance
0.785,0.431,10,0,0.0364,0.0,0.0887,127.085,-8.756,0.123,0.236,159381,1,pop
0.383,0.637,3,1,0.0703,0.0,0.368,177.913,-6.993,0.0722,0.0827,260773,1,rock
0.778,0.317,1,0,0.334,0.0,0.0881,140.048,-10.732,0.592,0.327,178626,1,dance
0.501,0.405,1,1,0.0319,0.0,0.105,109.891,-5.679,0.751,0.446,182160,1,pop
0.546,0.586,6,1,0.0313,0.00114,0.0562,131.778,-8.488,0.00346,0.364,278991,1,indie-pop
0.907,0.53,1,1,0.127,2.23e-06,0.101,135.998,-6.112,0.0578,0.507,113000,1,hip-hop
0.7,0.49,0,1,0.076,0.0,0.117,79.982,-5.187,0.186,0.569,161803,1,alternative
0.486,0.528,1,1,0.0463,1.4e-05,0.106,178.519,-11.722,0.00387,0.452,329049,1,indie-pop
0.537,0.586,6,1,0.314,7.04e-05,0.175,79.056,-1.864,0.265,0.624,209829,1,indie-pop
0.878,0.525,5,1,0.0578,0.0,0.0714,112.022,-6.832,0.183,0.694,158571,1,soul
0.504,0.708,11,0,0.0343,0.000424,0.788,82.009,-5.896,0.00112,0.51,155146,1,indie-pop
0.45,0.329,9,0,0.0441,0.00109,0.135,71.884,-12.603,0.818,0.266,183624,1,pop
